step,prey_population,predator_population,total_population,total_kills,total_births,avg_prey_energy,avg_predator_energy,avg_prey_fitness,avg_predator_fitness,max_prey_generation,max_predator_generation,food_available,is_day,weather,prey_growth_rate,predator_growth_rate,kills_per_step,births_per_step,prey_smooth,predator_smooth,prey_predator_ratio,ecosystem_health,prey_momentum,predator_momentum
135,79,12,91,1,0,71.17,71.89,51.68,56.01,0,0,14204.2,False,CLEAR,0.0,0.0,0.0,0.0,79.0,12.0,6.583333333333333,0.979543684541236,0.0,0.0
136,79,12,91,1,0,71.14,71.85,51.69,56.03,0,0,14218.2,False,CLEAR,0.0,0.0,0.0,0.0,79.0,12.0,6.583333333333333,0.979543684541236,0.0,0.0
137,79,12,91,1,0,71.11,71.8,51.71,56.04,0,0,14232.2,False,CLEAR,0.0,0.0,0.0,0.0,79.0,12.0,6.583333333333333,0.979543684541236,0.0,0.0
138,79,12,91,1,0,71.08,71.76,51.72,56.05,0,0,14245.9,False,CLEAR,0.0,0.0,0.0,0.0,79.0,12.0,6.583333333333333,0.979543684541236,0.0,0.0
139,79,12,91,1,0,71.06,71.72,51.73,56.07,0,0,14259.5,False,CLEAR,0.0,0.0,0.0,0.0,79.0,12.0,6.583333333333333,0.979543684541236,0.0,0.0
140,79,12,91,1,0,71.03,71.68,51.74,56.08,0,0,14272.8,False,CLEAR,0.0,0.0,0.0,0.0,78.8,12.0,6.583333333333333,0.979543684541236,0.0,0.0
141,79,12,91,1,0,71.0,71.64,51.76,56.1,0,0,14286.0,False,CLEAR,0.0,0.0,0.0,0.0,78.6,12.0,6.583333333333333,0.979543684541236,0.0,0.0
142,78,12,90,2,0,70.98,74.19,51.77,60.28,0,0,14299.1,False,CLEAR,-1.2658227848101222,0.0,1.0,0.0,78.4,12.0,6.5,0.975297342615426,-0.3333333333333333,0.0
143,78,12,90,2,0,70.95,74.15,51.78,60.29,0,0,14312.1,False,CLEAR,0.0,0.0,0.0,0.0,78.2,12.0,6.5,0.975297342615426,-0.3333333333333333,0.0
144,78,12,90,2,0,70.92,74.11,51.79,60.3,0,0,14325.0,False,CLEAR,0.0,0.0,0.0,0.0,78.0,12.0,6.5,0.975297342615426,-0.3333333333333333,0.0
145,78,12,90,2,0,70.89,74.06,51.8,60.32,0,0,14337.8,False,CLEAR,0.0,0.0,0.0,0.0,78.0,12.0,6.5,0.975297342615426,0.0,0.0
146,78,12,90,2,0,70.86,74.02,51.82,60.33,0,0,14350.4,False,CLEAR,0.0,0.0,0.0,0.0,78.0,12.0,6.5,0.975297342615426,0.0,0.0
147,78,12,90,2,0,70.83,73.98,51.83,60.34,0,0,14362.6,False,CLEAR,0.0,0.0,0.0,0.0,78.0,12.0,6.5,0.975297342615426,0.0,0.0
148,78,12,90,2,0,70.81,73.94,51.84,60.36,0,0,14374.7,False,CLEAR,0.0,0.0,0.0,0.0,78.4,12.0,6.5,0.975297342615426,0.0,0.0
149,78,12,90,2,0,70.78,73.9,51.85,60.37,0,0,14386.7,False,CLEAR,0.0,0.0,0.0,0.0,79.4,12.0,6.5,0.975297342615426,0.0,0.0
150,80,12,92,2,2,69.92,73.86,56.82,60.38,1,0,14398.5,False,CLEAR,2.564102564102555,0.0,0.0,2.0,80.4,12.0,6.666666666666667,0.9837366119435227,0.6666666666666666,0.0
151,83,12,95,2,5,68.72,73.82,63.81,60.4,1,0,14409.9,False,CLEAR,3.750000000000009,0.0,0.0,3.0,81.8,12.0,6.916666666666667,0.9960079363177614,1.6666666666666667,0.0
152,83,12,95,2,5,68.69,73.78,63.83,60.41,1,0,14421.3,False,CLEAR,0.0,0.0,0.0,0.0,83.8,12.0,6.916666666666667,0.9960079363177614,1.6666666666666667,0.0
153,85,12,97,2,7,67.93,73.74,68.22,60.42,1,0,14432.7,False,CLEAR,2.4096385542168752,0.0,0.0,2.0,85.6,12.0,7.083333333333333,0.9960551807843324,1.6666666666666667,0.0
154,88,12,100,2,10,66.87,73.7,74.43,60.44,1,0,14444.0,False,CLEAR,3.529411764705892,0.0,0.0,3.0,86.8,12.0,7.333333333333333,0.9844933281217023,1.6666666666666667,0.0
155,89,12,101,2,11,66.51,73.66,76.41,60.45,1,0,14455.1,False,CLEAR,1.1363636363636465,0.0,0.0,1.0,88.0,12.0,7.416666666666667,0.9807268097037246,2.0,0.0
156,89,12,101,2,11,66.48,73.61,76.43,60.46,1,0,14465.9,False,CLEAR,0.0,0.0,0.0,0.0,89.0,12.0,7.416666666666667,0.9807268097037246,1.3333333333333333,0.0
157,89,12,101,2,11,66.45,73.57,76.44,60.48,1,0,14476.4,False,CLEAR,0.0,0.0,0.0,0.0,89.6,12.0,7.416666666666667,0.9807268097037246,0.3333333333333333,0.0
158,90,12,102,2,12,66.1,73.53,78.38,60.49,1,0,14486.6,False,CLEAR,1.1235955056179803,0.0,0.0,1.0,90.0,12.0,7.5,0.9770023761710162,0.3333333333333333,0.0
159,91,12,103,2,13,65.76,73.49,80.28,60.5,1,0,14496.6,False,CLEAR,1.1111111111111072,0.0,0.0,1.0,90.4,12.0,7.583333333333333,0.9733190974421545,0.6666666666666666,0.0
160,91,12,103,2,13,65.73,73.45,80.29,60.52,1,0,14506.5,False,CLEAR,0.0,0.0,0.0,0.0,90.8,12.0,7.583333333333333,0.9733190974421545,0.6666666666666666,0.0
161,91,12,103,2,13,65.7,73.41,80.3,60.53,1,0,14516.3,False,CLEAR,0.0,0.0,0.0,0.0,91.0,12.0,7.583333333333333,0.9733190974421545,0.3333333333333333,0.0
162,91,12,103,2,13,65.68,73.37,80.31,60.55,1,0,14526.1,False,CLEAR,0.0,0.0,0.0,0.0,90.8,12.0,7.583333333333333,0.9733190974421545,0.0,0.0
163,91,12,103,2,13,65.65,73.33,80.33,60.56,1,0,14535.9,False,CLEAR,0.0,0.0,0.0,0.0,90.8,12.0,7.583333333333333,0.9733190974421545,0.0,0.0
164,90,12,102,3,13,65.58,75.94,80.65,64.74,1,0,14545.5,False,CLEAR,-1.098901098901095,0.0,1.0,0.0,90.8,12.0,7.5,0.9770023761710162,-0.3333333333333333,0.0
165,91,12,103,3,14,65.24,75.9,82.52,64.75,1,0,14555.1,False,CLEAR,1.1111111111111072,0.0,0.0,1.0,91.0,12.0,7.583333333333333,0.9733190974421545,0.0,0.0
166,91,12,103,3,14,65.21,75.86,82.54,64.77,1,0,14564.4,False,CLEAR,0.0,0.0,0.0,0.0,91.4,12.0,7.583333333333333,0.9733190974421545,0.0,0.0
167,92,12,104,3,15,64.88,75.82,84.37,64.78,1,0,14573.4,False,CLEAR,1.098901098901095,0.0,0.0,1.0,92.0,12.0,7.666666666666667,0.9696760739314244,0.6666666666666666,0.0
168,93,12,105,3,16,64.56,75.78,86.16,64.79,1,0,14582.2,False,CLEAR,1.0869565217391353,0.0,0.0,1.0,92.4,12.0,7.75,0.9660724352300192,0.6666666666666666,0.0
169,93,12,105,3,16,64.53,75.74,86.18,64.81,1,0,14591.0,False,CLEAR,0.0,0.0,0.0,0.0,92.6,12.0,7.75,0.9660724352300192,0.6666666666666666,0.0
170,93,12,105,3,16,64.5,75.7,86.19,64.82,1,0,14599.8,False,CLEAR,0.0,0.0,0.0,0.0,92.6,12.0,7.75,0.9660724352300192,0.3333333333333333,0.0
171,92,12,104,4,16,64.42,78.33,86.57,69.0,1,0,14608.2,False,CLEAR,-1.0752688172043001,0.0,1.0,0.0,92.6,12.0,7.666666666666667,0.9696760739314244,-0.3333333333333333,0.0
172,92,12,104,4,16,64.39,78.29,86.58,69.01,1,0,14616.5,False,CLEAR,0.0,0.0,0.0,0.0,92.8,12.0,7.666666666666667,0.9696760739314244,-0.3333333333333333,0.0
173,93,12,105,4,17,64.07,78.25,88.35,69.03,1,0,14624.6,False,CLEAR,1.0869565217391353,0.0,0.0,1.0,93.0,12.0,7.75,0.9660724352300192,0.0,0.0
174,94,12,106,4,18,63.77,78.21,90.09,69.04,1,0,14631.1,False,CLEAR,1.0752688172043001,0.0,0.0,1.0,93.4,12.0,7.833333333333333,0.9625073388577698,0.6666666666666666,0.0
175,94,12,106,4,18,63.76,78.18,90.1,69.05,1,0,14637.8,False,CLEAR,0.0,0.0,0.0,0.0,93.8,12.0,7.833333333333333,0.9625073388577698,0.6666666666666666,0.0
176,94,12,106,4,18,63.74,78.14,90.12,69.06,1,0,14644.5,False,CLEAR,0.0,0.0,0.0,0.0,94.0,12.0,7.833333333333333,0.9625073388577698,0.3333333333333333,0.0
177,94,12,106,4,18,63.73,78.1,90.14,69.08,1,0,14651.0,False,CLEAR,0.0,0.0,0.0,0.0,94.0,12.0,7.833333333333333,0.9625073388577698,0.0,0.0
178,94,12,106,4,18,63.71,78.06,90.16,69.09,1,0,14657.5,False,CLEAR,0.0,0.0,0.0,0.0,94.0,12.0,7.833333333333333,0.9625073388577698,0.0,0.0
179,94,12,106,4,18,63.69,78.02,90.17,69.1,1,0,14663.8,False,CLEAR,0.0,0.0,0.0,0.0,94.2,12.0,7.833333333333333,0.9625073388577698,0.0,0.0
180,94,12,106,4,18,63.68,77.98,90.19,69.12,1,0,14670.1,False,CLEAR,0.0,0.0,0.0,0.0,94.4,12.0,7.833333333333333,0.9625073388577698,0.0,0.0
181,95,12,107,4,19,63.39,77.94,91.89,69.13,1,0,14676.4,False,CLEAR,1.0638297872340496,0.0,0.0,1.0,94.8,12.0,7.916666666666667,0.9589799690809243,0.3333333333333333,0.0
182,95,12,107,4,19,63.37,77.9,91.91,69.14,1,0,14682.7,False,CLEAR,0.0,0.0,0.0,0.0,95.2,12.0,7.916666666666667,0.9589799690809243,0.3333333333333333,0.0
183,96,12,108,4,20,63.07,77.86,93.57,69.16,1,0,14690.5,False,CLEAR,1.0526315789473717,0.0,0.0,1.0,95.6,12.0,8.0,0.9554895357918258,0.6666666666666666,0.0
184,96,12,108,4,20,63.04,77.82,93.58,69.17,1,0,14698.3,False,CLEAR,0.0,0.0,0.0,0.0,95.8,12.0,8.0,0.9554895357918258,0.3333333333333333,0.0
185,96,12,108,4,20,63.01,77.78,93.59,69.18,1,0,14706.1,False,CLEAR,0.0,0.0,0.0,0.0,96.0,12.0,8.0,0.9554895357918258,0.3333333333333333,0.0
186,96,12,108,4,20,62.98,77.74,93.6,69.2,1,0,14713.9,False,CLEAR,0.0,0.0,0.0,0.0,96.0,12.0,8.0,0.9554895357918258,0.0,0.0
187,96,12,108,4,20,62.95,77.7,93.62,69.21,1,0,14721.5,False,CLEAR,0.0,0.0,0.0,0.0,96.0,12.0,8.0,0.9554895357918258,0.0,0.0
188,96,12,108,4,20,62.93,77.66,93.63,69.22,1,0,14729.1,False,CLEAR,0.0,0.0,0.0,0.0,96.0,12.0,8.0,0.9554895357918258,0.0,0.0
189,96,12,108,4,20,62.9,77.61,93.64,69.24,1,0,14736.7,False,CLEAR,0.0,0.0,0.0,0.0,96.2,12.0,8.0,0.9554895357918258,0.0,0.0
190,96,12,108,4,20,62.87,77.57,93.65,69.25,1,0,14744.3,False,CLEAR,0.0,0.0,0.0,0.0,96.4,12.0,8.0,0.9554895357918258,0.0,0.0
191,97,12,109,4,21,62.58,77.53,95.28,69.26,1,0,14751.9,False,CLEAR,1.041666666666674,0.0,0.0,1.0,96.6,12.0,8.083333333333334,0.9520352734466435,0.3333333333333333,0.0
192,97,12,109,4,21,62.55,77.49,95.29,69.28,1,0,14759.5,False,CLEAR,0.0,0.0,0.0,0.0,96.6,12.0,8.083333333333334,0.9520352734466435,0.3333333333333333,0.0
193,97,12,109,4,21,62.52,77.45,95.3,69.29,1,0,14767.0,False,CLEAR,0.0,0.0,0.0,0.0,96.6,12.0,8.083333333333334,0.9520352734466435,0.3333333333333333,0.0
194,96,12,108,5,21,62.43,80.15,95.76,73.47,1,0,14774.4,False,CLEAR,-1.0309278350515427,0.0,1.0,0.0,96.6,12.0,8.0,0.9554895357918258,-0.3333333333333333,0.0
195,96,12,108,5,21,62.4,80.11,95.77,73.49,1,0,14781.8,False,CLEAR,0.0,0.0,0.0,0.0,96.6,12.0,8.0,0.9554895357918258,-0.3333333333333333,0.0
196,97,12,109,5,22,62.11,80.06,97.38,73.5,1,0,14789.2,False,CLEAR,1.041666666666674,0.0,0.0,1.0,96.6,12.0,8.083333333333334,0.9520352734466435,0.0,0.0
197,97,12,109,5,22,62.08,80.02,97.39,73.51,1,0,14796.6,False,CLEAR,0.0,0.0,0.0,0.0,96.8,12.0,8.083333333333334,0.9520352734466435,0.3333333333333333,0.0
198,97,12,109,5,22,62.05,79.98,97.4,73.53,1,0,14804.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,12.0,8.083333333333334,0.9520352734466435,0.3333333333333333,0.0
199,97,12,109,5,22,62.02,79.93,97.42,73.54,1,0,14811.4,False,CLEAR,0.0,0.0,0.0,0.0,97.0,12.0,8.083333333333334,0.9520352734466435,0.0,0.0
200,97,12,109,5,22,61.99,79.89,97.43,73.55,1,0,14818.5,False,CLEAR,0.0,0.0,0.0,0.0,97.0,12.0,8.083333333333334,0.9520352734466435,0.0,0.0
201,97,12,109,5,22,61.96,79.85,97.44,73.57,1,0,14825.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,12.0,8.083333333333334,0.9520352734466435,0.0,0.0
202,97,12,109,5,22,61.93,79.8,97.45,73.58,1,0,14831.4,False,CLEAR,0.0,0.0,0.0,0.0,97.0,12.0,8.083333333333334,0.9520352734466435,0.0,0.0
203,97,12,109,5,22,61.9,79.76,97.47,73.6,1,0,14837.6,False,CLEAR,0.0,0.0,0.0,0.0,97.0,12.0,8.083333333333334,0.9520352734466435,0.0,0.0
204,97,12,109,5,22,61.87,79.71,97.48,73.61,1,0,14843.8,False,CLEAR,0.0,0.0,0.0,0.0,97.2,12.0,8.083333333333334,0.9520352734466435,0.0,0.0
205,97,12,109,5,22,61.84,79.67,97.49,73.63,1,0,14850.0,False,CLEAR,0.0,0.0,0.0,0.0,97.4,12.0,8.083333333333334,0.9520352734466435,0.0,0.0
206,98,12,110,5,23,61.56,79.63,99.06,73.64,1,0,14856.2,False,CLEAR,1.0309278350515427,0.0,0.0,1.0,97.6,12.0,8.166666666666666,0.9486164400575806,0.3333333333333333,0.0
207,98,12,110,5,23,61.53,79.58,99.07,73.65,1,0,14862.4,False,CLEAR,0.0,0.0,0.0,0.0,97.8,12.0,8.166666666666666,0.9486164400575806,0.3333333333333333,0.0
208,98,12,110,5,23,61.5,79.54,99.09,73.67,1,0,14868.6,False,CLEAR,0.0,0.0,0.0,0.0,98.2,12.0,8.166666666666666,0.9486164400575806,0.3333333333333333,0.0
209,98,12,110,5,23,61.47,79.49,99.1,73.68,1,0,14874.4,False,CLEAR,0.0,0.0,0.0,0.0,98.4,12.0,8.166666666666666,0.9486164400575806,0.0,0.0
210,99,12,111,5,24,61.2,79.45,100.64,73.7,1,0,14880.0,False,CLEAR,1.0204081632652962,0.0,0.0,1.0,98.6,12.0,8.25,0.9452323162362413,0.3333333333333333,0.0
211,99,12,111,5,24,61.17,79.41,100.65,73.71,1,0,14885.4,False,CLEAR,0.0,0.0,0.0,0.0,99.0,12.0,8.25,0.9452323162362413,0.3333333333333333,0.0
212,99,12,111,5,24,61.14,79.36,100.66,73.72,1,0,14890.6,False,CLEAR,0.0,0.0,0.0,0.0,99.4,12.0,8.25,0.9452323162362413,0.3333333333333333,0.0
213,100,12,112,5,25,60.87,79.32,102.17,73.74,1,0,14895.8,False,CLEAR,1.0101010101010166,0.0,0.0,1.0,99.6,12.0,8.333333333333334,0.9418822042850741,0.3333333333333333,0.0
214,100,12,112,5,25,60.84,79.28,102.18,73.75,1,0,14900.8,False,CLEAR,0.0,0.0,0.0,0.0,99.8,12.0,8.333333333333334,0.9418822042850741,0.3333333333333333,0.0
215,100,12,112,5,25,60.81,79.23,102.19,73.77,1,0,14905.8,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.3333333333333333,0.0
216,100,12,112,5,25,60.78,79.19,102.21,73.78,1,0,14910.6,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
217,100,12,112,5,25,60.75,79.15,102.22,73.79,1,0,14915.4,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
218,100,12,112,5,25,60.72,79.1,102.23,73.81,1,0,14920.1,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
219,100,12,112,5,25,60.69,79.06,102.24,73.82,1,0,14924.7,False,CLEAR,0.0,0.0,0.0,0.0,100.2,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
220,100,12,112,5,25,60.66,79.02,102.26,73.84,1,0,14929.1,False,CLEAR,0.0,0.0,0.0,0.0,100.4,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
221,101,12,113,5,26,60.4,78.98,103.73,73.85,1,0,14933.4,False,CLEAR,1.0000000000000009,0.0,0.0,1.0,100.6,12.0,8.416666666666666,0.938565427334018,0.3333333333333333,0.0
222,101,12,113,5,26,60.37,78.93,103.74,73.86,1,0,14937.6,False,CLEAR,0.0,0.0,0.0,0.0,100.6,12.0,8.416666666666666,0.938565427334018,0.3333333333333333,0.0
223,101,12,113,5,26,60.34,78.89,103.76,73.88,1,0,14941.8,False,CLEAR,0.0,0.0,0.0,0.0,100.6,12.0,8.416666666666666,0.938565427334018,0.3333333333333333,0.0
224,100,12,112,6,26,60.24,81.72,104.28,78.06,1,0,14945.9,False,CLEAR,-0.990099009900991,0.0,1.0,0.0,100.4,12.0,8.333333333333334,0.9418822042850741,-0.3333333333333333,0.0
225,100,12,112,6,26,60.21,81.67,104.29,78.07,1,0,14949.9,False,CLEAR,0.0,0.0,0.0,0.0,100.2,12.0,8.333333333333334,0.9418822042850741,-0.3333333333333333,0.0
226,100,12,112,6,26,60.18,81.63,104.3,78.08,1,0,14953.9,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,-0.3333333333333333,0.0
227,100,12,112,6,26,60.15,81.59,104.31,78.1,1,0,14957.9,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
228,100,12,112,6,26,60.12,81.55,104.33,78.11,1,0,14961.5,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
229,100,12,112,6,26,60.09,81.5,104.34,78.13,1,0,14965.1,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
230,100,12,112,6,26,60.06,81.46,104.35,78.14,1,0,14968.6,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
231,100,12,112,6,26,60.03,81.42,104.37,78.15,1,0,14971.9,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
232,100,12,112,6,26,60.0,81.38,104.38,78.17,1,0,14974.8,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
233,100,12,112,6,26,59.97,81.33,104.39,78.18,1,0,14977.6,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
234,100,12,112,6,26,59.94,81.29,104.4,78.2,1,0,14980.3,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
235,100,12,112,6,26,59.91,81.25,104.42,78.21,1,0,14982.8,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
236,100,12,112,6,26,59.88,81.21,104.43,78.22,1,0,14985.2,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
237,100,12,112,6,26,59.85,81.17,104.44,78.24,1,0,14987.4,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
238,100,12,112,6,26,59.81,81.12,104.46,78.25,1,0,14989.5,False,CLEAR,0.0,0.0,0.0,0.0,100.2,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
239,100,12,112,6,26,59.78,81.08,104.47,78.26,1,0,14991.3,False,CLEAR,0.0,0.0,0.0,0.0,100.4,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
240,101,12,113,6,27,59.53,81.04,105.92,78.28,1,0,14993.1,False,CLEAR,1.0000000000000009,0.0,0.0,1.0,100.6,12.0,8.416666666666666,0.938565427334018,0.3333333333333333,0.0
241,101,12,113,6,27,59.5,80.99,105.93,78.29,1,0,14994.6,False,CLEAR,0.0,0.0,0.0,0.0,100.8,12.0,8.416666666666666,0.938565427334018,0.3333333333333333,0.0
242,101,12,113,6,27,59.47,80.95,105.95,78.31,1,0,14995.9,False,CLEAR,0.0,0.0,0.0,0.0,101.0,12.0,8.416666666666666,0.938565427334018,0.3333333333333333,0.0
243,101,12,113,6,27,59.44,80.91,105.96,78.32,1,0,14996.9,False,CLEAR,0.0,0.0,0.0,0.0,101.0,12.0,8.416666666666666,0.938565427334018,0.0,0.0
244,101,12,113,6,27,59.41,80.87,105.97,78.33,1,0,14997.8,False,CLEAR,0.0,0.0,0.0,0.0,100.8,12.0,8.416666666666666,0.938565427334018,0.0,0.0
245,101,12,113,6,27,59.38,80.82,105.99,78.35,1,0,14998.5,False,CLEAR,0.0,0.0,0.0,0.0,100.6,12.0,8.416666666666666,0.938565427334018,0.0,0.0
246,100,12,112,7,27,59.28,83.73,106.53,82.53,1,0,14999.1,False,CLEAR,-0.990099009900991,0.0,1.0,0.0,100.4,12.0,8.333333333333334,0.9418822042850741,-0.3333333333333333,0.0
247,100,12,112,7,27,59.25,83.69,106.54,82.54,1,0,14999.5,False,CLEAR,0.0,0.0,0.0,0.0,100.2,12.0,8.333333333333334,0.9418822042850741,-0.3333333333333333,0.0
248,100,12,112,7,27,59.22,83.65,106.55,82.56,1,0,14999.8,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,-0.3333333333333333,0.0
249,100,12,112,7,27,59.2,83.6,106.57,82.57,1,0,14998.5,False,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
250,100,12,112,7,27,59.18,83.56,106.59,82.58,1,0,14997.2,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
251,100,12,112,7,27,59.16,83.52,106.6,82.6,1,0,14995.9,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
252,100,12,112,7,27,59.14,83.48,106.62,82.61,1,0,14994.6,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
253,100,12,112,7,27,59.12,83.44,106.64,82.62,1,0,14993.3,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
254,100,12,112,7,27,59.1,83.4,106.66,82.64,1,0,14992.0,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
255,100,12,112,7,27,59.08,83.36,106.67,82.65,1,0,14990.7,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
256,100,12,112,7,27,59.08,83.32,106.69,82.66,1,0,14987.9,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
257,100,12,112,7,27,59.07,83.28,106.72,82.68,1,0,14985.3,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
258,100,12,112,7,27,59.06,83.24,106.74,82.69,1,0,14982.7,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
259,100,12,112,7,27,59.06,83.2,106.76,82.7,1,0,14980.1,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
260,100,12,112,7,27,59.05,83.17,106.78,82.71,1,0,14977.5,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
261,100,12,112,7,27,59.04,83.13,106.8,82.73,1,0,14974.9,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
262,100,12,112,7,27,59.04,83.09,106.83,82.74,1,0,14972.3,True,CLEAR,0.0,0.0,0.0,0.0,100.0,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
263,100,12,112,7,27,59.03,83.05,106.85,82.75,1,0,14969.7,True,CLEAR,0.0,0.0,0.0,0.0,99.8,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
264,100,12,112,7,27,59.02,83.01,106.87,82.77,1,0,14967.1,True,CLEAR,0.0,0.0,0.0,0.0,99.6,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
265,99,12,111,8,27,58.89,83.11,107.45,86.95,1,0,14964.5,True,CLEAR,-1.0000000000000009,0.0,1.0,0.0,99.4,12.0,8.25,0.9452323162362413,-0.3333333333333333,0.0
266,99,12,111,8,27,58.88,83.07,107.47,86.96,1,0,14961.9,True,CLEAR,0.0,0.0,0.0,0.0,99.4,12.0,8.25,0.9452323162362413,-0.3333333333333333,0.0
267,99,12,111,8,27,58.86,83.03,107.49,86.97,1,0,14960.8,True,CLEAR,0.0,0.0,0.0,0.0,99.4,12.0,8.25,0.9452323162362413,-0.3333333333333333,0.0
268,100,12,112,8,28,58.63,82.99,108.93,86.99,1,0,14959.7,True,CLEAR,1.0101010101010166,0.0,0.0,1.0,99.6,12.0,8.333333333333334,0.9418822042850741,0.3333333333333333,0.0
269,100,12,112,8,28,58.61,82.95,108.95,87.0,1,0,14958.6,True,CLEAR,0.0,0.0,0.0,0.0,99.8,12.0,8.333333333333334,0.9418822042850741,0.3333333333333333,0.0
270,100,12,112,8,28,58.59,82.91,108.97,87.01,1,0,14957.5,True,CLEAR,0.0,0.0,0.0,0.0,99.8,12.0,8.333333333333334,0.9418822042850741,0.3333333333333333,0.0
271,100,12,112,8,28,58.57,82.87,108.99,87.03,1,0,14956.4,True,CLEAR,0.0,0.0,0.0,0.0,99.6,12.0,8.333333333333334,0.9418822042850741,0.0,0.0
272,99,12,111,9,28,58.48,85.84,109.56,91.21,1,0,14955.3,True,CLEAR,-1.0000000000000009,0.0,1.0,0.0,99.4,12.0,8.25,0.9452323162362413,-0.3333333333333333,0.0
273,99,12,111,9,28,58.46,85.8,109.58,91.22,1,0,14954.2,True,CLEAR,0.0,0.0,0.0,0.0,99.2,12.0,8.25,0.9452323162362413,-0.3333333333333333,0.0
274,99,12,111,9,28,58.43,85.76,109.59,91.24,1,0,14954.6,True,CLEAR,0.0,0.0,0.0,0.0,99.0,12.2,8.25,0.9452323162362413,-0.3333333333333333,0.0
275,99,12,111,9,28,58.4,85.72,109.61,91.25,1,0,14955.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,12.4,8.25,0.9452323162362413,0.0,0.0
276,99,13,112,9,29,58.37,81.97,109.62,103.47,1,1,14955.4,True,CLEAR,0.0,8.333333333333325,0.0,1.0,99.0,12.6,7.615384615384615,0.9719132187940868,0.0,0.3333333333333333
277,99,13,112,9,29,58.34,81.93,109.63,103.49,1,1,14955.8,True,CLEAR,0.0,0.0,0.0,0.0,99.0,12.8,7.615384615384615,0.9719132187940868,0.0,0.3333333333333333
