step,prey_population,predator_population,total_population,total_kills,total_births,avg_prey_energy,avg_predator_energy,avg_prey_fitness,avg_predator_fitness,max_prey_generation,max_predator_generation,food_available,is_day,weather
17,80,12,92,0,0,75.06,75.06,50.01,50.01,0,0,11643.2,False,CLEAR
18,80,12,92,0,0,75.09,75.08,50.02,50.02,0,0,11673.0,False,CLEAR
19,80,12,92,0,0,75.12,75.1,50.03,50.03,0,0,11702.7,False,CLEAR
20,80,12,92,0,0,75.14,75.12,50.04,50.05,0,0,11732.3,False,CLEAR
21,80,12,92,0,0,75.2,75.17,50.06,50.06,0,0,11761.5,False,CLEAR
22,80,12,92,0,0,75.23,75.19,50.07,50.07,0,0,11790.6,False,CLEAR
23,80,12,92,0,0,75.25,75.2,50.08,50.08,0,0,11819.3,False,CLEAR
24,80,12,92,0,0,75.28,75.21,50.09,50.09,0,0,11847.9,False,CLEAR
25,80,12,92,0,0,75.3,75.23,50.1,50.11,0,0,11876.2,False,CLEAR
26,80,12,92,0,0,75.32,75.24,50.12,50.12,0,0,11904.3,False,CLEAR
27,80,12,92,0,0,75.34,75.25,50.13,50.13,0,0,11932.1,False,CLEAR
28,80,12,92,0,0,75.36,75.25,50.14,50.15,0,0,11959.5,False,CLEAR
29,80,12,92,0,0,75.39,75.26,50.15,50.16,0,0,11986.7,False,CLEAR
30,80,12,92,0,0,75.41,75.27,50.17,50.17,0,0,12013.7,False,CLEAR
31,80,12,92,0,0,75.46,75.31,50.18,50.19,0,0,12040.5,False,CLEAR
32,80,12,92,0,0,75.48,75.32,50.19,50.2,0,0,12067.3,False,CLEAR
33,80,12,92,0,0,75.5,75.33,50.2,50.22,0,0,12094.1,False,CLEAR
34,80,12,92,0,0,75.52,75.33,50.22,50.23,0,0,12120.9,False,CLEAR
35,80,12,92,0,0,75.54,75.34,50.23,50.24,0,0,12147.6,False,CLEAR
36,80,12,92,0,0,75.57,75.35,50.24,50.26,0,0,12174.0,False,CLEAR
37,80,12,92,0,0,75.59,75.36,50.25,50.27,0,0,12200.1,False,CLEAR
38,80,12,92,0,0,75.61,75.37,50.27,50.28,0,0,12226.1,False,CLEAR
39,80,12,92,0,0,75.63,75.38,50.28,50.3,0,0,12252.1,False,CLEAR
40,80,12,92,0,0,75.65,75.39,50.29,50.31,0,0,12278.1,False,CLEAR
41,80,12,92,0,0,75.71,75.43,50.3,50.32,0,0,12304.1,False,CLEAR
42,80,12,92,0,0,75.73,75.44,50.31,50.34,0,0,12330.1,False,CLEAR
43,80,12,92,0,0,75.75,75.45,50.33,50.35,0,0,12356.0,False,CLEAR
44,80,12,92,0,0,75.78,75.47,50.34,50.36,0,0,12381.7,False,CLEAR
45,80,12,92,0,0,75.8,75.48,50.35,50.38,0,0,12407.3,False,CLEAR
46,80,12,92,0,0,75.82,75.49,50.36,50.39,0,0,12432.6,False,CLEAR
47,80,12,92,0,0,75.85,75.5,50.37,50.4,0,0,12457.8,False,CLEAR
48,80,12,92,0,0,75.87,75.51,50.39,50.41,0,0,12482.9,False,CLEAR
49,80,12,92,0,0,75.89,75.52,50.4,50.43,0,0,12507.9,False,CLEAR
50,80,12,92,0,0,75.92,75.53,50.41,50.44,0,0,12532.9,False,CLEAR
51,80,12,92,0,0,75.98,75.57,50.42,50.45,0,0,12557.8,False,CLEAR
52,80,12,92,0,0,76.0,75.58,50.43,50.47,0,0,12582.6,False,CLEAR
53,80,12,92,0,0,76.03,75.59,50.45,50.48,0,0,12607.4,False,CLEAR
54,79,12,91,1,0,76.07,77.63,50.46,54.66,0,0,12630.7,False,CLEAR
55,79,12,91,1,0,76.11,77.63,50.48,54.67,0,0,12653.8,False,CLEAR
56,79,12,91,1,0,76.13,77.64,50.49,54.69,0,0,12678.2,False,CLEAR
57,78,12,90,2,0,76.15,79.67,50.51,58.87,0,0,12702.6,False,CLEAR
58,78,12,90,2,0,76.17,79.68,50.52,58.88,0,0,12727.0,False,CLEAR
59,78,12,90,2,0,76.2,79.69,50.53,58.89,0,0,12751.0,False,CLEAR
60,78,12,90,2,0,76.22,79.69,50.54,58.91,0,0,12775.0,False,CLEAR
61,78,12,90,2,0,76.28,79.72,50.55,58.92,0,0,12798.5,False,CLEAR
62,78,12,90,2,0,76.31,79.73,50.57,58.93,0,0,12821.4,False,CLEAR
63,78,12,90,2,0,76.33,79.74,50.58,58.95,0,0,12844.2,False,CLEAR
64,78,12,90,2,0,76.36,79.75,50.59,58.96,0,0,12866.6,False,CLEAR
65,78,12,90,2,0,76.38,79.75,50.6,58.98,0,0,12888.8,False,CLEAR
66,78,12,90,2,0,76.41,79.76,50.61,58.99,0,0,12911.0,False,CLEAR
67,78,12,90,2,0,76.43,79.77,50.62,59.0,0,0,12933.2,False,CLEAR
68,78,12,90,2,0,76.46,79.78,50.64,59.02,0,0,12955.2,False,CLEAR
69,78,12,90,2,0,76.48,79.79,50.65,59.03,0,0,12977.2,False,CLEAR
70,78,12,90,2,0,76.51,79.8,50.66,59.04,0,0,12999.2,False,CLEAR
71,78,12,90,2,0,76.56,79.85,50.67,59.06,0,0,13021.2,False,CLEAR
72,78,12,90,2,0,76.58,79.86,50.68,59.07,0,0,13043.2,False,CLEAR
73,78,12,90,2,0,76.61,79.87,50.7,59.08,0,0,13065.2,False,CLEAR
74,78,12,90,2,0,76.63,79.87,50.71,59.09,0,0,13087.1,False,CLEAR
75,78,12,90,2,0,76.66,79.88,50.72,59.11,0,0,13108.9,False,CLEAR
76,78,12,90,2,0,76.68,79.89,50.73,59.12,0,0,13130.5,False,CLEAR
77,78,12,90,2,0,76.71,79.9,50.74,59.14,0,0,13152.0,False,CLEAR
78,78,12,90,2,0,76.73,79.91,50.76,59.15,0,0,13173.4,False,CLEAR
79,78,12,90,2,0,76.75,79.91,50.77,59.16,0,0,13194.8,False,CLEAR
80,78,12,90,2,0,76.78,79.92,50.78,59.18,0,0,13216.2,False,CLEAR
81,78,12,90,2,0,76.84,79.95,50.79,59.19,0,0,13237.3,False,CLEAR
82,78,12,90,2,0,76.86,79.96,50.8,59.2,0,0,13258.3,False,CLEAR
83,78,12,90,2,0,76.89,79.97,50.82,59.22,0,0,13279.3,False,CLEAR
84,78,12,90,2,0,76.91,79.98,50.83,59.23,0,0,13300.2,False,CLEAR
85,78,12,90,2,0,76.93,79.98,50.84,59.24,0,0,13321.0,False,CLEAR
86,78,12,90,2,0,76.96,79.99,50.85,59.26,0,0,13341.7,False,CLEAR
87,78,12,90,2,0,76.98,80.0,50.86,59.27,0,0,13362.2,False,CLEAR
88,78,12,90,2,0,77.01,80.01,50.87,59.28,0,0,13382.5,False,CLEAR
89,78,12,90,2,0,77.03,80.01,50.89,59.3,0,0,13402.7,False,CLEAR
90,78,12,90,2,0,77.06,80.02,50.9,59.31,0,0,13422.9,False,CLEAR
91,78,12,90,2,0,77.12,80.05,50.91,59.32,0,0,13443.0,False,CLEAR
92,78,12,90,2,0,77.15,80.06,50.92,59.34,0,0,13463.0,False,CLEAR
93,78,12,90,2,0,77.17,80.06,50.93,59.35,0,0,13482.7,False,CLEAR
94,78,12,90,2,0,77.2,80.07,50.94,59.37,0,0,13502.2,False,CLEAR
95,78,12,90,2,0,77.22,80.08,50.96,59.38,0,0,13521.6,False,CLEAR
96,78,12,90,2,0,77.25,80.08,50.97,59.39,0,0,13540.6,False,CLEAR
97,78,12,90,2,0,77.27,80.09,50.98,59.41,0,0,13559.4,False,CLEAR
98,78,12,90,2,0,77.3,80.1,50.99,59.42,0,0,13578.2,False,CLEAR
99,78,12,90,2,0,77.32,80.1,51.0,59.43,0,0,13596.5,False,CLEAR
100,78,12,90,2,0,77.35,80.11,51.02,59.45,0,0,13614.7,False,CLEAR
101,78,12,90,2,0,77.4,80.16,51.03,59.46,0,0,13632.9,False,CLEAR
102,78,12,90,2,0,77.43,80.17,51.04,59.47,0,0,13651.1,False,CLEAR
103,78,12,90,2,0,77.45,80.18,51.05,59.49,0,0,13669.2,False,CLEAR
104,78,12,90,2,0,77.48,80.19,51.06,59.5,0,0,13687.0,False,CLEAR
105,78,12,90,2,0,77.5,80.19,51.07,59.51,0,0,13704.6,False,CLEAR
106,78,12,90,2,0,77.53,80.2,51.09,59.53,0,0,13722.2,False,CLEAR
107,78,12,90,2,0,77.56,80.21,51.1,59.54,0,0,13739.8,False,CLEAR
108,78,12,90,2,0,77.58,80.22,51.11,59.55,0,0,13757.4,False,CLEAR
109,78,12,90,2,0,77.61,80.23,51.12,59.57,0,0,13775.0,False,CLEAR
110,78,12,90,2,0,77.63,80.24,51.13,59.58,0,0,13792.6,False,CLEAR
111,78,12,90,2,0,77.69,80.26,51.14,59.59,0,0,13809.9,False,CLEAR
112,78,12,90,2,0,77.72,80.27,51.16,59.6,0,0,13826.7,False,CLEAR
113,78,12,90,2,0,77.75,80.28,51.17,59.62,0,0,13843.3,False,CLEAR
114,78,12,90,2,0,77.77,80.29,51.18,59.63,0,0,13859.9,False,CLEAR
115,78,12,90,2,0,77.8,80.3,51.19,59.64,0,0,13876.5,False,CLEAR
116,78,12,90,2,0,77.82,80.31,51.2,59.65,0,0,13893.0,False,CLEAR
117,78,12,90,2,0,77.85,80.32,51.22,59.67,0,0,13909.4,False,CLEAR
118,78,12,90,2,0,77.87,80.33,51.23,59.68,0,0,13925.6,False,CLEAR
119,78,12,90,2,0,77.9,80.34,51.24,59.69,0,0,13941.8,False,CLEAR
120,78,12,90,2,0,77.93,80.36,51.25,59.71,0,0,13957.7,False,CLEAR
121,78,12,90,2,0,77.98,80.41,51.26,59.72,0,0,13973.5,False,CLEAR
122,78,12,90,2,0,78.01,80.42,51.27,59.73,0,0,13989.0,False,CLEAR
123,78,12,90,2,0,78.03,80.43,51.29,59.74,0,0,14004.2,False,CLEAR
124,78,12,90,2,0,78.06,80.44,51.3,59.76,0,0,14019.2,False,CLEAR
125,78,12,90,2,0,78.09,80.45,51.31,59.77,0,0,14034.2,False,CLEAR
126,78,12,90,2,0,78.11,80.46,51.32,59.78,0,0,14049.2,False,CLEAR
127,78,12,90,2,0,78.14,80.47,51.33,59.79,0,0,14064.1,False,CLEAR
128,77,12,89,3,0,78.17,82.41,51.34,63.97,0,0,14078.7,False,CLEAR
129,77,12,89,3,0,78.19,82.42,51.36,63.99,0,0,14093.2,False,CLEAR
130,77,12,89,3,0,78.22,82.43,51.37,64.0,0,0,14107.6,False,CLEAR
131,77,12,89,3,0,78.28,82.44,51.38,64.01,0,0,14121.8,False,CLEAR
132,77,12,89,3,0,78.3,82.45,51.39,64.03,0,0,14136.0,False,CLEAR
133,77,12,89,3,0,78.33,82.46,51.4,64.04,0,0,14150.0,False,CLEAR
134,77,12,89,3,0,78.35,82.46,51.41,64.05,0,0,14164.0,False,CLEAR
135,77,12,89,3,0,78.38,82.47,51.43,64.07,0,0,14178.0,False,CLEAR
136,77,12,89,3,0,78.41,82.48,51.44,64.08,0,0,14192.0,False,CLEAR
137,77,12,89,3,0,78.43,82.48,51.45,64.09,0,0,14205.9,False,CLEAR
138,77,12,89,3,0,78.46,82.49,51.46,64.11,0,0,14219.7,False,CLEAR
139,76,12,88,4,0,78.5,84.44,51.47,68.29,0,0,14233.2,False,CLEAR
140,76,12,88,4,0,78.52,84.45,51.48,68.3,0,0,14246.6,False,CLEAR
141,76,12,88,4,0,78.58,84.49,51.5,68.31,0,0,14260.0,False,CLEAR
142,76,12,88,4,0,78.61,84.49,51.51,68.33,0,0,14273.4,False,CLEAR
143,76,12,88,4,0,78.63,84.5,51.52,68.34,0,0,14286.8,False,CLEAR
144,76,12,88,4,0,78.66,84.5,51.53,68.35,0,0,14300.2,False,CLEAR
145,76,12,88,4,0,78.68,84.51,51.54,68.37,0,0,14313.6,False,CLEAR
146,76,12,88,4,0,78.71,84.51,51.55,68.38,0,0,14327.0,False,CLEAR
147,76,12,88,4,0,78.73,84.52,51.57,68.39,0,0,14340.3,False,CLEAR
148,76,12,88,4,0,78.76,84.52,51.58,68.41,0,0,14353.4,False,CLEAR
149,76,12,88,4,0,78.78,84.53,51.59,68.42,0,0,14366.4,False,CLEAR
150,76,12,88,4,0,78.82,84.54,51.61,68.43,0,0,14377.6,False,CLEAR
151,76,12,88,4,0,78.9,84.55,51.63,68.45,0,0,14388.9,False,CLEAR
152,76,12,88,4,0,78.94,84.56,51.64,68.46,0,0,14399.6,False,CLEAR
153,76,12,88,4,0,78.98,84.56,51.66,68.47,0,0,14410.3,False,CLEAR
154,75,12,87,5,0,79.04,86.49,51.68,72.65,0,0,14420.8,False,CLEAR
155,75,12,87,5,0,79.08,86.5,51.7,72.67,0,0,14431.3,False,CLEAR
156,75,12,87,5,0,79.12,86.5,51.71,72.68,0,0,14441.7,False,CLEAR
157,75,12,87,5,0,79.16,86.51,51.73,72.69,0,0,14452.0,False,CLEAR
158,75,12,87,5,0,79.2,86.52,51.75,72.71,0,0,14462.2,False,CLEAR
159,75,12,87,5,0,79.24,86.52,51.77,72.72,0,0,14471.9,False,CLEAR
160,75,12,87,5,0,79.29,86.53,51.78,72.73,0,0,14481.4,False,CLEAR
161,75,12,87,5,0,79.36,86.56,51.8,72.75,0,0,14490.9,False,CLEAR
162,75,12,87,5,0,79.4,86.57,51.82,72.76,0,0,14500.4,False,CLEAR
163,75,12,87,5,0,79.43,86.58,51.83,72.77,0,0,14511.0,False,CLEAR
164,74,12,86,6,0,79.47,88.53,51.84,76.95,0,0,14521.5,False,CLEAR
165,74,12,86,6,0,79.49,88.54,51.86,76.96,0,0,14531.7,False,CLEAR
166,74,12,86,6,0,79.52,88.54,51.87,76.98,0,0,14541.9,False,CLEAR
167,78,12,90,6,4,77.38,88.55,62.04,76.99,1,0,14552.1,False,CLEAR
168,80,12,92,6,6,76.41,88.56,66.75,77.0,1,0,14562.3,False,CLEAR
169,80,12,92,6,6,76.44,88.57,66.76,77.02,1,0,14572.3,False,CLEAR
170,82,12,94,6,8,75.51,88.57,71.24,77.03,1,0,14582.3,False,CLEAR
171,82,12,94,8,10,74.54,92.35,76.09,85.38,1,0,14592.3,False,CLEAR
172,84,12,96,8,12,73.68,92.36,80.24,85.39,1,0,14602.1,False,CLEAR
173,84,12,96,8,12,73.71,92.36,80.25,85.4,1,0,14611.9,False,CLEAR
174,84,12,96,8,12,73.73,92.37,80.27,85.41,1,0,14621.7,False,CLEAR
175,86,12,98,8,14,72.91,92.37,84.23,85.43,1,0,14631.5,False,CLEAR
176,87,12,99,8,15,72.53,92.37,86.14,85.44,1,0,14641.3,False,CLEAR
177,87,12,99,8,15,72.55,92.38,86.15,85.45,1,0,14651.0,False,CLEAR
178,87,12,99,8,15,72.58,92.38,86.17,85.47,1,0,14660.5,False,CLEAR
179,87,12,99,8,15,72.6,92.38,86.18,85.48,1,0,14669.7,False,CLEAR
180,87,12,99,9,16,72.14,94.24,88.47,89.66,1,0,14678.9,False,CLEAR
181,87,12,99,9,16,72.2,94.25,88.48,89.67,1,0,14687.8,False,CLEAR
182,87,12,99,9,16,72.22,94.25,88.49,89.69,1,0,14696.4,False,CLEAR
183,87,12,99,9,16,72.25,94.25,88.5,89.7,1,0,14704.8,False,CLEAR
184,89,12,101,9,18,71.49,94.25,92.14,89.71,1,0,14713.2,False,CLEAR
185,90,12,102,9,19,71.14,94.26,93.91,89.73,1,0,14721.5,False,CLEAR
186,91,12,103,9,20,70.79,94.26,95.64,89.74,1,0,14729.7,False,CLEAR
187,92,12,104,9,21,70.45,94.26,97.33,89.75,1,0,14737.7,False,CLEAR
188,92,12,104,9,21,70.48,94.27,97.34,89.77,1,0,14745.4,False,CLEAR
189,92,12,104,9,21,70.5,94.27,97.35,89.78,1,0,14752.8,False,CLEAR
190,92,12,104,9,21,70.52,94.27,97.36,89.79,1,0,14760.0,False,CLEAR
191,92,12,104,9,21,70.58,94.27,97.38,89.81,1,0,14767.2,False,CLEAR
192,93,12,105,9,22,70.24,94.28,99.03,89.82,1,0,14774.1,False,CLEAR
193,93,12,105,9,22,70.27,94.28,99.04,89.84,1,0,14780.8,False,CLEAR
194,93,12,105,9,22,70.29,94.28,99.05,89.85,1,0,14787.4,False,CLEAR
195,93,12,105,9,22,70.32,94.28,99.07,89.86,1,0,14794.0,False,CLEAR
196,92,12,104,10,22,70.24,96.19,99.59,94.04,1,0,14800.6,False,CLEAR
197,92,12,104,10,22,70.27,96.19,99.6,94.06,1,0,14807.0,False,CLEAR
198,92,12,104,10,22,70.29,96.19,99.61,94.07,1,0,14812.9,False,CLEAR
199,92,12,104,10,22,70.31,96.19,99.62,94.08,1,0,14818.7,False,CLEAR
200,92,12,104,10,22,70.34,96.19,99.64,94.1,1,0,14824.5,False,CLEAR
201,92,12,104,10,22,70.39,96.2,99.65,94.11,1,0,14830.3,False,CLEAR
202,92,13,105,10,23,70.41,91.68,99.66,106.11,1,1,14836.1,False,CLEAR
203,92,13,105,10,23,70.44,91.69,99.67,106.13,1,1,14841.9,False,CLEAR
204,92,13,105,10,23,70.46,91.69,99.68,106.14,1,1,14847.7,False,CLEAR
205,92,13,105,10,23,70.49,91.7,99.7,106.15,1,1,14853.4,False,CLEAR
206,92,13,105,10,23,70.51,91.7,99.71,106.17,1,1,14859.0,False,CLEAR
207,92,13,105,10,23,70.53,91.7,99.72,106.18,1,1,14864.2,False,CLEAR
208,92,13,105,10,23,70.56,91.71,99.73,106.19,1,1,14869.4,False,CLEAR
209,92,13,105,10,23,70.58,91.71,99.74,106.21,1,1,14874.6,False,CLEAR
210,92,13,105,10,23,70.61,91.72,99.76,106.22,1,1,14879.6,False,CLEAR
211,92,13,105,10,23,70.66,91.73,99.77,106.23,1,1,14884.5,False,CLEAR
212,92,13,105,10,23,70.68,91.73,99.78,106.25,1,1,14889.3,False,CLEAR
213,92,13,105,10,23,70.71,91.74,99.79,106.26,1,1,14894.1,False,CLEAR
214,92,13,105,10,23,70.73,91.74,99.8,106.27,1,1,14898.8,False,CLEAR
215,92,13,105,10,23,70.76,91.75,99.82,106.28,1,1,14903.2,False,CLEAR
216,92,13,105,10,23,70.78,91.75,99.83,106.3,1,1,14907.6,False,CLEAR
217,92,13,105,10,23,70.8,91.76,99.84,106.31,1,1,14911.9,False,CLEAR
218,92,13,105,10,23,70.83,91.76,99.85,106.32,1,1,14916.1,False,CLEAR
219,92,13,105,10,23,70.85,91.77,99.87,106.34,1,1,14920.3,False,CLEAR
220,92,13,105,10,23,70.88,91.77,99.88,106.35,1,1,14924.5,False,CLEAR
221,92,13,105,10,23,70.93,91.78,99.89,106.36,1,1,14928.7,False,CLEAR
222,92,13,105,10,23,70.95,91.79,99.9,106.37,1,1,14932.7,False,CLEAR
223,93,13,106,10,24,70.62,91.79,101.53,106.39,1,1,14936.4,False,CLEAR
224,93,13,106,10,24,70.64,91.8,101.54,106.4,1,1,14940.0,False,CLEAR
225,93,13,106,10,24,70.67,91.8,101.55,106.41,1,1,14943.6,False,CLEAR
226,93,13,106,10,24,70.69,91.81,101.56,106.42,1,1,14946.8,False,CLEAR
227,93,13,106,10,24,70.71,91.82,101.58,106.44,1,1,14950.0,False,CLEAR
228,93,13,106,10,24,70.74,91.82,101.59,106.45,1,1,14953.2,False,CLEAR
229,93,13,106,10,24,70.76,91.83,101.6,106.46,1,1,14956.2,False,CLEAR
230,93,13,106,10,24,70.79,91.83,101.61,106.47,1,1,14959.0,False,CLEAR
231,94,13,107,10,25,70.48,91.84,103.2,106.49,1,1,14961.7,False,CLEAR
232,94,13,107,10,25,70.51,91.84,103.21,106.5,1,1,14964.3,False,CLEAR
233,94,13,107,10,25,70.53,91.85,103.23,106.51,1,1,14966.7,False,CLEAR
234,93,13,106,11,25,70.46,93.55,103.78,110.37,1,1,14969.0,False,CLEAR
235,93,13,106,11,25,70.48,93.56,103.79,110.38,1,1,14971.2,False,CLEAR
236,93,13,106,11,25,70.51,93.56,103.81,110.39,1,1,14973.4,False,CLEAR
237,93,13,106,11,25,70.53,93.57,103.82,110.41,1,1,14975.6,False,CLEAR
238,94,13,107,11,26,70.2,93.57,105.38,110.42,1,1,14977.8,False,CLEAR
239,94,13,107,11,26,70.23,93.58,105.4,110.43,1,1,14979.8,False,CLEAR
240,94,13,107,11,26,70.25,93.58,105.41,110.44,1,1,14981.7,False,CLEAR
241,94,13,107,11,26,70.3,93.59,105.42,110.46,1,1,14983.5,False,CLEAR
242,94,13,107,11,26,70.33,93.59,105.43,110.47,1,1,14985.3,False,CLEAR
243,94,13,107,11,26,70.35,93.6,105.45,110.48,1,1,14987.0,False,CLEAR
244,94,13,107,11,26,70.37,93.6,105.46,110.49,1,1,14988.5,False,CLEAR
245,94,13,107,11,26,70.39,93.61,105.47,110.5,1,1,14989.7,False,CLEAR
246,94,13,107,11,26,70.42,93.61,105.48,110.52,1,1,14990.9,False,CLEAR
247,94,13,107,11,26,70.44,93.62,105.5,110.53,1,1,14991.9,False,CLEAR
248,94,13,107,11,26,70.46,93.62,105.51,110.54,1,1,14992.8,False,CLEAR
249,94,13,107,11,26,70.49,93.63,105.52,110.55,1,1,14993.6,False,CLEAR
250,94,13,107,11,26,70.51,93.63,105.53,110.56,1,1,14994.4,False,CLEAR
251,94,13,107,11,26,70.56,93.65,105.54,110.58,1,1,14995.0,False,CLEAR
252,94,13,107,11,26,70.58,93.65,105.56,110.59,1,1,14995.6,False,CLEAR
253,94,13,107,11,26,70.6,93.66,105.57,110.6,1,1,14996.2,False,CLEAR
254,95,14,109,11,28,70.28,89.65,107.1,120.57,1,1,14996.8,False,CLEAR
255,95,14,109,11,28,70.3,89.66,107.11,120.58,1,1,14997.4,False,CLEAR
256,96,14,110,11,29,69.98,89.66,108.61,120.59,1,1,14998.0,False,CLEAR
257,96,14,110,11,29,70.01,89.67,108.63,120.6,1,1,14998.6,False,CLEAR
258,96,14,110,11,29,70.03,89.68,108.64,120.62,1,1,14998.9,False,CLEAR
259,96,14,110,11,29,70.05,89.68,108.65,120.63,1,1,14999.1,False,CLEAR
260,96,14,110,11,29,70.07,89.69,108.66,120.64,1,1,14999.3,False,CLEAR
261,96,14,110,11,29,70.13,89.71,108.68,120.65,1,1,14999.5,False,CLEAR
262,96,14,110,11,29,70.15,89.71,108.69,120.66,1,1,14999.7,False,CLEAR
263,95,14,109,12,29,70.17,89.72,108.24,124.25,1,1,14999.9,False,CLEAR
264,95,14,109,12,29,70.19,89.73,108.25,124.26,1,1,15000.0,False,CLEAR
265,95,14,109,12,29,70.21,89.74,108.26,124.27,1,1,15000.0,False,CLEAR
266,95,14,109,12,29,70.24,89.74,108.28,124.28,1,1,15000.0,False,CLEAR
267,96,14,110,12,30,69.92,89.75,109.76,124.29,1,1,15000.0,True,CLEAR
268,96,14,110,12,30,69.94,89.76,109.78,124.31,1,1,15000.0,True,CLEAR
269,97,14,111,12,31,69.63,89.76,111.23,124.32,1,1,15000.0,True,CLEAR
270,97,14,111,12,31,69.66,89.77,111.25,124.33,1,1,15000.0,True,CLEAR
271,97,14,111,12,31,69.71,89.78,111.26,124.34,1,1,15000.0,True,CLEAR
272,97,14,111,12,31,69.73,89.79,111.27,124.35,1,1,15000.0,True,CLEAR
273,97,14,111,12,31,69.75,89.79,111.28,124.37,1,1,15000.0,True,CLEAR
274,97,14,111,12,31,69.78,89.8,111.3,124.38,1,1,15000.0,True,CLEAR
275,97,14,111,12,31,69.8,89.81,111.31,124.39,1,1,15000.0,True,CLEAR
276,97,14,111,12,31,69.82,89.82,111.32,124.4,1,1,15000.0,True,CLEAR
277,97,14,111,12,31,69.85,89.83,111.33,124.41,1,1,15000.0,True,CLEAR
278,97,14,111,12,31,69.87,89.83,111.35,124.43,1,1,15000.0,True,CLEAR
279,97,14,111,12,31,69.89,89.84,111.36,124.44,1,1,15000.0,True,CLEAR
280,97,14,111,12,31,69.91,89.85,111.37,124.45,1,1,15000.0,True,CLEAR
281,97,14,111,12,31,69.96,89.86,111.38,124.46,1,1,15000.0,True,CLEAR
282,98,14,112,12,32,69.65,89.87,112.81,124.47,1,1,15000.0,True,CLEAR
283,98,14,112,12,32,69.68,89.88,112.82,124.48,1,1,15000.0,True,CLEAR
284,98,14,112,12,32,69.7,89.89,112.83,124.5,1,1,15000.0,True,CLEAR
285,98,14,112,12,32,69.72,89.9,112.85,124.51,1,1,15000.0,True,CLEAR
286,98,14,112,12,32,69.75,89.9,112.86,124.52,1,1,15000.0,True,CLEAR
287,98,14,112,12,32,69.77,89.91,112.87,124.53,1,1,15000.0,True,CLEAR
288,98,14,112,12,32,69.79,89.92,112.88,124.54,1,1,15000.0,True,CLEAR
289,98,14,112,12,32,69.82,89.93,112.9,124.55,1,1,15000.0,True,CLEAR
290,98,14,112,12,32,69.84,89.94,112.91,124.57,1,1,15000.0,True,CLEAR
291,99,14,113,12,33,69.56,89.97,114.31,124.58,1,1,15000.0,True,CLEAR
292,99,14,113,12,33,69.59,89.97,114.32,124.59,1,1,15000.0,True,CLEAR
293,99,14,113,12,33,69.61,89.98,114.33,124.6,1,1,15000.0,True,CLEAR
294,99,14,113,12,33,69.63,89.99,114.34,124.61,1,1,15000.0,True,CLEAR
295,99,14,113,12,33,69.66,90.0,114.35,124.62,1,1,15000.0,True,CLEAR
296,99,14,113,12,33,69.68,90.01,114.37,124.63,1,1,15000.0,True,CLEAR
297,99,14,113,12,33,69.71,90.02,114.38,124.65,1,1,15000.0,True,CLEAR
298,99,14,113,12,33,69.73,90.02,114.39,124.66,1,1,15000.0,True,CLEAR
299,99,14,113,12,33,69.76,90.03,114.4,124.67,1,1,15000.0,True,CLEAR
300,99,14,113,12,33,69.78,90.04,114.42,124.68,1,1,15000.0,True,CLEAR
301,99,14,113,12,33,69.83,90.06,114.43,124.69,1,1,15000.0,True,CLEAR
302,99,14,113,12,33,69.85,90.07,114.44,124.7,1,1,15000.0,True,CLEAR
303,99,14,113,12,33,69.88,90.08,114.45,124.72,1,1,15000.0,True,CLEAR
304,99,14,113,12,33,69.9,90.09,114.46,124.73,1,1,15000.0,True,CLEAR
305,99,14,113,12,33,69.93,90.1,114.48,124.74,1,1,15000.0,True,CLEAR
306,99,14,113,12,33,69.95,90.1,114.49,124.75,1,1,15000.0,True,CLEAR
307,100,14,114,12,34,69.65,90.11,115.86,124.76,1,1,15000.0,True,CLEAR
308,100,14,114,12,34,69.68,90.12,115.87,124.77,1,1,15000.0,True,CLEAR
309,100,14,114,12,34,69.7,90.13,115.88,124.79,1,1,15000.0,True,CLEAR
310,100,14,114,12,34,69.72,90.14,115.89,124.8,1,1,15000.0,True,CLEAR
311,100,14,114,12,34,69.78,90.15,115.9,124.81,1,1,15000.0,True,CLEAR
312,100,14,114,12,34,69.8,90.16,115.92,124.82,1,1,15000.0,True,CLEAR
313,100,14,114,12,34,69.82,90.17,115.93,124.83,1,1,15000.0,True,CLEAR
314,100,14,114,12,34,69.85,90.18,115.94,124.84,1,1,15000.0,True,CLEAR
315,100,14,114,12,34,69.87,90.18,115.95,124.86,1,1,15000.0,True,CLEAR
316,100,14,114,12,34,69.9,90.19,115.97,124.87,1,1,15000.0,True,CLEAR
317,101,14,115,12,35,69.6,90.2,117.3,124.88,1,1,15000.0,True,CLEAR
318,101,14,115,12,35,69.62,90.21,117.32,124.89,1,1,15000.0,True,CLEAR
319,101,14,115,12,35,69.65,90.22,117.33,124.9,1,1,15000.0,True,CLEAR
320,102,14,116,12,36,69.36,90.22,118.64,124.92,1,1,15000.0,True,CLEAR
321,102,14,116,12,36,69.4,90.26,118.65,124.93,1,1,15000.0,True,CLEAR
322,102,14,116,12,36,69.43,90.27,118.67,124.94,1,1,15000.0,True,CLEAR
323,102,14,116,12,36,69.45,90.27,118.68,124.95,1,1,15000.0,True,CLEAR
324,104,14,118,12,38,68.86,90.28,121.22,124.96,2,1,15000.0,True,CLEAR
325,104,14,118,12,38,68.88,90.29,121.23,124.98,2,1,15000.0,True,CLEAR
